Time,B instrument,Bx,By,Bz,sigma B,Ion instrument,Status,Tp_par,Tp_perp,carrot,r_sun,clat,clong,earth_he_angle,n_p,vp_x,vp_y,vp_z,vth_p_par,vth_p_perp
1976-04-05 20:09:55,1,26.1442,3.09302,9.9907,1.98863,1,1,159284.0,582667.0,1640,0.38415515,-3.9939957,351.95477,25.933289,16.8698,536.924,-25.3639,-80.4129,51.2795,98.0772
1976-04-05 20:11:16,1,25.8534,2.95341,11.4023,2.22255,1,1,156514.0,537643.0,1640,0.38413668,-3.9933414,351.94791,25.938141,17.5929,518.968,-17.8943,-83.5994,50.8317,94.2117
1976-04-05 20:12:37,1,23.8337,2.97093,15.0256,1.78662,1,1,172229.0,550945.0,1640,0.38412744,-3.9930143,351.93863,25.940567,17.1753,526.886,-10.8766,-99.4595,53.3226,95.3701
1976-04-05 20:13:58,1,27.8453,-4.5407,3.95116,3.43023,1,1,164786.0,607259.0,1640,0.3841182,-3.9926872,351.92737,25.942993,18.4204,515.63,16.9561,-57.2506,52.1576,100.126
1976-04-05 20:15:19,1,25.1864,-9.41932,7.39773,2.83545,1,1,184145.0,582256.0,1640,0.38409972,-3.992033,351.9205,25.947845,18.121,524.746,30.4355,-70.6145,55.1363,98.0426
1976-04-05 20:16:40,1,24.6488,-8.96395,9.2186,4.07623,1,1,188965.0,600008.0,1640,0.38409048,-3.9917059,351.91122,25.950272,18.7019,531.455,46.3153,-57.0508,55.8533,99.526
1976-04-05 20:18:01,1,25.8919,-4.21977,11.1512,3.29964,1,1,218118.0,630821.0,1640,0.38407201,-3.9910517,351.90237,25.955109,20.8037,536.084,23.1354,-73.5307,60.0072,102.05
1976-04-05 20:19:22,1,27.457,-8.66163,4.12558,4.73131,1,1,319535.0,556190.0,1640,0.38406277,-3.9907246,351.8931,25.957535,21.4074,541.699,31.478,-30.9498,72.6302,95.823
1976-04-05 20:20:43,1,24.7726,-14.6036,0.319048,2.54541,1,1,306977.0,525277.0,1640,0.38405353,-3.9903965,351.88379,25.959961,19.5455,544.156,44.1299,-37.1201,71.1886,93.122
1976-04-05 20:22:04,1,26.3802,-11.9791,-0.406977,3.21145,1,1,276052.0,547055.0,1640,0.38403505,-3.9897423,351.87497,25.964813,19.871,537.159,46.2221,-8.86546,67.5077,95.0327
1976-04-05 20:23:25,1,27.1233,-9.67907,-0.137209,4.14911,1,1,240800.0,582267.0,1640,0.38402581,-3.9894152,351.86569,25.967239,20.7634,531.095,39.4918,-18.832,63.0501,98.0435
1976-04-05 20:24:46,1,27.4591,-8.50341,0.813636,3.55199,1,1,302171.0,537149.0,1640,0.38401657,-3.9890881,351.85638,25.969666,21.3309,535.019,38.529,-27.7837,70.6292,94.1684
1976-04-05 20:26:07,1,23.586,-13.4023,-11.4581,3.98619,1,1,223206.0,570143.0,1640,0.3839981,-3.9884338,351.84756,25.974518,19.3517,541.602,57.2573,21.9705,60.7031,97.0174
1976-04-05 20:27:28,1,21.5267,-15.4058,-8.16977,8.34156,1,1,238959.0,562523.0,1640,0.38398886,-3.9881067,351.83829,25.976944,19.1786,537.321,71.095,-26.9819,62.8086,96.367
1976-04-05 20:28:49,1,14.5591,-15.9455,-13.1909,8.32528,1,1,305861.0,738839.0,1640,0.38397962,-3.9877787,351.82898,25.97937,18.295,605.089,62.4953,15.6638,71.0591,110.442
1976-04-05 20:30:10,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.3839612,-3.9871254,351.82016,25.984222,nan,617.698,-25.1854,-107.781,nan,nan
1976-04-05 20:31:31,1,18.9966,-1.31932,14.7091,1.96827,1,1,278289.0,811306.0,1640,0.38395196,-3.9867973,351.81088,25.986649,18.1389,602.803,-7.66648,-102.022,67.7807,115.731
1976-04-05 20:32:52,1,19.2117,-2.89362,13.1553,3.6739,1,1,272515.0,773041.0,1640,0.38394266,-3.9864702,351.80157,25.989075,16.8083,587.463,4.9713,-81.7197,67.0738,112.969
1976-04-05 20:34:13,1,14.6819,8.65106,14.9745,8.06188,1,1,299660.0,793579.0,1640,0.38392425,-3.985816,351.79276,25.993912,18.0938,626.894,-63.1981,-111.078,70.3351,114.46
1976-04-05 20:35:34,1,16.1798,6.7117,16.1872,5.74928,1,1,292049.0,760238.0,1640,0.38391501,-3.9854889,351.78345,25.996338,17.4284,603.942,-36.3791,-104.856,69.4362,112.03
1976-04-05 20:36:55,1,24.0278,-1.62667,6.59778,3.71058,1,1,259131.0,779846.0,1640,0.38390577,-3.9851618,351.77417,25.998764,16.953,574.126,-5.21923,-57.2466,65.406,113.465
1976-04-05 20:38:16,1,17.0098,-17.8652,3.62826,3.15821,1,1,330966.0,784768.0,1640,0.38388729,-3.9845076,351.76535,26.003616,17.1831,611.311,67.0829,-33.0593,73.9179,113.823
1976-04-05 20:39:37,1,21.5533,-10.0211,-8.18,6.87386,1,1,259605.0,765532.0,1640,0.38387805,-3.9841795,351.75604,26.006042,17.5692,582.691,13.434,19.5087,65.4658,112.419
1976-04-05 20:40:58,1,17.3567,-11.6567,-14.9533,4.82823,1,1,352153.0,845177.0,1640,0.38386881,-3.9838524,351.74677,26.008469,19.2826,599.435,23.7852,28.4177,76.2471,118.122
1976-04-05 20:42:19,1,20.1375,-5.77386,-13.2955,6.79436,1,1,328533.0,784078.0,1640,0.38385034,-3.9831982,351.73795,26.013321,18.3913,595.19,32.4142,15.7032,73.6457,113.773
1976-04-05 20:43:40,1,22.1891,-10.7489,-3.40217,3.69721,1,1,311765.0,758494.0,1640,0.3838411,-3.9828711,351.72864,26.015747,17.6738,586.535,34.6893,-23.8584,71.7417,111.901
1976-04-05 20:45:01,1,20.95,-12.1233,-0.857778,5.04621,1,1,342297.0,828051.0,1640,0.38382262,-3.9822168,351.72177,26.020599,18.9809,594.208,49.463,-1.44181,75.1726,116.919
1976-04-05 20:46:22,1,14.901,-16.1187,-2.8625,11.2484,1,1,483945.0,760594.0,1640,0.38381338,-3.9818897,351.71051,26.02301,18.9624,642.931,77.1367,-60.8404,89.3832,112.056
1976-04-05 20:47:43,1,17.06,-14.8367,5.34444,7.4927,1,1,325249.0,795400.0,1640,0.38380414,-3.9815626,351.70123,26.025436,17.8398,616.876,66.7582,-66.4938,73.2767,114.591
1976-04-05 20:49:04,1,15.1467,-14.9533,12.5689,3.12947,1,1,302056.0,737834.0,1640,0.38378567,-3.9809084,351.69437,26.030289,18.9044,612.792,51.2166,-67.7149,70.6158,110.367
1976-04-05 20:50:25,1,17.9267,-16.2778,4.74222,3.14369,1,1,357366.0,730830.0,1640,0.38377643,-3.9805803,351.68311,26.032715,18.8515,602.082,48.1079,-55.94,76.8094,109.841
1976-04-05 20:54:28,1,11.5102,-9.51224,19.0531,4.38378,1,1,289358.0,773094.0,1640,0.38373947,-3.9792719,351.6557,26.042419,18.0216,640.564,37.1181,-113.991,69.1156,112.973
1976-04-05 20:55:49,1,16.5133,-14.6111,8.2,7.69949,1,1,509254.0,533447.0,1640,0.38373023,-3.9789448,351.64642,26.044846,14.9164,589.165,-5.12196,-72.2899,91.6906,93.8434
1976-04-05 20:57:10,1,14.1596,-16.1106,10.4298,4.93284,1,1,309908.0,781404.0,1640,0.38371176,-3.9782906,351.63956,26.049698,18.0548,639.711,75.2588,-72.1155,71.5277,113.578
1976-04-05 20:58:31,1,19.9122,-9.52,9.69111,4.34475,1,1,328974.0,802762.0,1640,0.38370252,-3.9779634,351.6283,26.052124,19.1465,605.914,53.7981,-49.2854,73.6951,115.12
1976-04-05 20:59:52,1,20.3833,-12.7422,-0.888889,2.4502,1,1,322454.0,804422.0,1640,0.38369328,-3.9776354,351.61902,26.05455,17.7333,600.33,51.5227,-24.7787,72.9612,115.239
1976-04-05 21:01:13,1,19.166,-4.08298,9.19787,8.37954,1,1,451255.0,706226.0,1640,0.38367486,-3.9769802,351.61215,26.059402,18.5912,617.929,-20.8707,-103.906,86.3116,107.977
1976-04-05 21:02:34,1,18.4822,-6.84222,12.7356,3.53383,1,1,298854.0,779195.0,1640,0.38366562,-3.9766512,351.60092,26.061844,18.1762,601.475,22.674,-79.7451,70.2404,113.418
1976-04-05 21:03:55,1,23.4133,-3.6,3.54,2.89171,1,1,277336.0,807719.0,1640,0.38365638,-3.9763222,351.59161,26.06427,18.3235,582.899,18.5844,-34.0198,67.6645,115.475
1976-04-05 21:05:16,1,10.3187,5.15937,18.6083,9.42787,1,1,345247.0,748110.0,1640,0.38363796,-3.9756641,351.58478,26.069138,18.2376,663.185,-40.0632,-113.628,75.4958,111.132
1976-04-05 21:06:37,1,11.5478,8.18913,19.7196,6.33821,1,1,363002.0,704940.0,1640,0.38362873,-3.9753351,351.57355,26.071579,18.4084,644.721,-3.7926,-112.716,77.4127,107.878
1976-04-05 21:07:58,1,14.1809,6.63191,20.1191,4.06978,1,1,284046.0,785766.0,1640,0.38361949,-3.9750071,351.56424,26.074005,19.0991,637.831,-40.7977,-103.133,68.4782,113.895
1976-04-05 21:09:19,1,20.76,11.0078,9.49333,5.63465,1,1,337506.0,798819.0,1640,0.38360101,-3.974349,351.5574,26.078873,19.09,601.733,-45.0579,-56.4967,74.6447,114.837
1976-04-05 21:10:40,1,18.6989,12.8822,9.38,4.98088,1,1,323882.0,739723.0,1640,0.38359177,-3.97402,351.54617,26.081314,17.611,607.164,-43.6682,-70.2066,73.1225,110.508
1976-04-05 21:12:01,1,12.5211,11.9322,17.82,6.36006,1,1,323463.0,753869.0,1640,0.38357335,-3.9733629,351.53931,26.086182,19.0555,638.671,-28.1999,-114.227,73.0752,111.559
1976-04-05 21:13:22,1,18.0292,17.5729,4.06458,4.67302,1,1,374663.0,944819.0,1640,0.38356411,-3.9730339,351.53003,26.088608,22.7016,628.356,-96.1857,-51.1743,78.6463,124.891
1976-04-05 21:14:43,1,18.0848,17.9087,-4.15435,2.45923,1,1,301907.0,785612.0,1640,0.38355488,-3.9727049,351.5188,26.091049,18.2314,616.218,-81.1399,-29.397,70.5983,113.884
1976-04-05 21:16:04,1,13.3989,20.1372,-3.65957,4.84043,1,1,425170.0,945121.0,1640,0.38353646,-3.9720469,351.51193,26.095917,22.5766,649.908,-104.263,-18.8142,83.7798,124.911
1976-04-05 21:17:25,1,11.6021,21.7468,1.53617,3.95212,1,1,354226.0,717055.0,1640,0.38352722,-3.9717188,351.50266,26.098343,17.0521,643.507,-90.3985,-44.7847,76.4712,108.801
1976-04-05 21:20:07,1,5.69362,23.5638,-0.951064,5.67522,1,1,795991.0,796067.0,1640,0.38349956,-3.9707317,351.48456,26.105652,21.5577,664.701,-117.306,-12.3426,114.634,114.639
1976-04-05 21:24:22,1,21.0773,-0.0465909,-9.99318,9.45986,1,1,321887.0,786347.0,1640,0.38346261,-3.9694166,351.45523,26.115387,16.9055,601.35,12.7457,41.9209,72.897,113.937
1976-04-05 21:25:31,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38345337,-3.9690876,351.44791,26.117813,nan,619.295,51.7497,-46.9942,nan,nan
1976-04-05 21:26:52,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38344419,-3.9687586,351.43668,26.120255,nan,723.841,46.336,84.7828,nan,nan
1976-04-05 21:28:13,1,6.0,-5.2875,-22.5104,10.2434,1,1,345717.0,953822.0,1640,0.38342571,-3.9681015,351.42981,26.125122,18.872,667.896,26.8523,89.0818,75.5472,125.485
1976-04-05 21:29:34,1,10.6362,-8.27128,-21.3128,2.06911,1,1,389262.0,728342.0,1640,0.38341647,-3.9677725,351.42053,26.127563,15.9618,655.593,43.5367,82.2734,80.1639,109.654
1976-04-05 21:30:55,1,13.0185,-8.48478,-19.3957,2.11977,1,1,325193.0,732508.0,1640,0.38340724,-3.9674435,351.4093,26.12999,17.1285,633.84,43.4453,58.5094,73.2704,109.967
1976-04-05 21:32:16,1,10.3628,-9.1883,-20.3383,3.81634,1,1,322975.0,765626.0,1640,0.38338882,-3.9667854,351.40244,26.134857,17.6013,652.193,45.143,69.7733,73.0201,112.426
1976-04-05 21:33:37,1,11.4793,-12.2783,-18.2848,5.8173,1,1,372592.0,729197.0,1640,0.38337958,-3.9664564,351.39316,26.137299,18.2595,636.175,64.7602,35.6996,78.4287,109.719
1976-04-05 21:34:58,1,3.35676,-12.073,-21.3135,4.8422,1,1,373487.0,767424.0,1640,0.38337034,-3.9661274,351.38193,26.139725,16.5938,686.485,52.6828,74.8505,78.5227,112.558
1976-04-05 21:36:19,1,11.6667,-12.2667,-17.7333,1.48189,1,1,305052.0,824386.0,1640,0.38335192,-3.9654703,351.37506,26.144592,17.6784,642.166,53.2677,55.7178,70.9651,116.66
1976-04-05 21:37:40,1,8.76957,-11.9185,-19.7783,3.96859,1,1,302410.0,735065.0,1640,0.38334268,-3.9651413,351.36578,26.147034,16.8229,659.674,37.1885,72.1968,70.6571,110.159
1976-04-05 21:39:01,1,16.2628,-10.1777,-13.5766,6.34499,1,1,337467.0,729152.0,1640,0.38332421,-3.9644842,351.35699,26.151901,16.7743,623.73,50.5593,46.1173,74.6403,109.715
1976-04-05 21:40:22,1,21.4521,-7.81383,-5.64894,2.87916,1,1,320106.0,777577.0,1640,0.38331503,-3.9641552,351.34769,26.154327,17.9299,593.5,32.4026,-19.8652,72.695,113.3
1976-04-05 21:41:43,1,20.8761,-10.2109,-1.7587,3.16386,1,1,299578.0,749447.0,1640,0.38330579,-3.9638262,351.33841,26.156769,17.6146,596.008,41.158,-26.5501,70.3255,111.232
1976-04-05 21:43:04,1,21.3685,-7.53913,-6.48696,3.18332,1,1,290655.0,737461.0,1640,0.38328731,-3.9631681,351.32962,26.161636,17.2546,600.811,41.5969,3.72977,69.2702,110.339
1976-04-05 21:44:25,1,21.1609,-6.44457,-2.98913,3.46008,1,1,347024.0,779231.0,1640,0.38327807,-3.9628391,351.32031,26.164063,17.4153,601.251,51.3299,1.15131,75.6899,113.42
1976-04-05 21:45:46,1,21.337,-2.67174,5.4587,4.32033,1,1,294136.0,806093.0,1640,0.38326883,-3.9625111,351.31104,26.166504,18.1258,593.703,17.5947,-52.6975,69.6838,115.359
1976-04-05 21:47:07,1,20.6689,1.73333,8.46444,2.54632,1,1,312077.0,765005.0,1640,0.38325042,-3.961853,351.30225,26.171371,17.2926,597.34,-8.12753,-57.8521,71.7776,112.38
1976-04-05 21:48:28,1,19.9489,-0.461702,7.89149,5.17448,1,1,304680.0,820213.0,1640,0.38324118,-3.961524,351.29294,26.173798,18.5634,597.118,9.71543,-51.4463,70.9218,116.365
1976-04-05 21:49:49,1,20.8466,1.08409,3.73636,7.64139,1,1,345559.0,754594.0,1640,0.38323194,-3.961195,351.28366,26.176239,17.3767,602.121,5.47003,-69.3012,75.5299,111.613
1976-04-05 21:51:10,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38321352,-3.9605379,351.27487,26.181107,nan,631.327,40.798,-91.8644,nan,nan
1976-04-05 21:52:31,1,19.9778,-3.70667,6.69778,3.6522,1,1,270554.0,654289.0,1640,0.38320428,-3.9602089,351.26556,26.183533,16.9172,598.388,31.5277,-55.9619,66.8321,103.93
1976-04-05 21:53:52,1,23.5848,-2.025,3.88043,2.98965,1,1,266709.0,685009.0,1640,0.38319504,-3.9598799,351.25629,26.185974,17.8665,588.35,17.1979,-27.2652,66.3554,106.342
1976-04-05 21:55:13,1,24.3652,-1.71304,-1.51739,1.94239,1,1,283816.0,667007.0,1640,0.38317662,-3.9592228,351.2475,26.190842,17.531,588.527,18.9017,-15.7627,68.4505,104.936
1976-04-05 21:56:34,1,24.6767,1.34556,-1.08444,1.16773,1,1,283425.0,747347.0,1640,0.38316739,-3.9588938,351.23822,26.193283,18.429,589.854,2.90294,-20.9481,68.4033,111.076
1976-04-05 21:57:55,1,23.2311,4.55111,0.0644444,2.23006,1,1,315790.0,756785.0,1640,0.38315815,-3.9585648,351.22891,26.195709,17.6267,594.262,-4.2532,-15.9605,72.2033,111.775
1976-04-05 21:59:16,1,21.4211,7.72333,-0.884444,4.05209,1,1,372727.0,770218.0,1640,0.38313967,-3.9579067,351.22012,26.200577,18.5388,599.626,-33.681,-20.4134,78.4428,112.762
1976-04-05 22:00:37,1,20.9533,7.13222,-6.76444,3.47772,1,1,388708.0,774231.0,1640,0.38313043,-3.9575777,351.21085,26.203018,18.9611,595.532,-26.9253,-3.06432,80.1068,113.056
1976-04-05 22:01:58,1,19.8074,11.1394,-2.35319,3.14237,1,1,405711.0,747366.0,1640,0.38312125,-3.9572477,351.20157,26.20546,19.7877,612.012,-47.5518,-2.42748,81.8402,111.077
1976-04-05 22:03:19,1,19.9856,7.13556,0.36,2.83046,1,1,465700.0,812331.0,1640,0.38310283,-3.9565868,351.19278,26.210342,21.3041,622.679,-20.6253,-31.7265,87.6821,115.804
1976-04-05 22:04:40,1,-14.2062,-17.6062,-10.5375,3.22567,1,1,301973.0,632269.0,1640,0.3830936,-3.9562559,351.1835,26.212784,18.343,716.681,67.773,13.7238,70.606,102.167
1976-04-05 22:06:01,1,-15.6521,-16.1125,-7.32708,6.59545,1,1,831353.0,613601.0,1640,0.38307518,-3.955595,351.17667,26.217667,19.2354,729.145,25.0713,6.66124,117.152,100.647
1976-04-05 22:07:22,1,-17.675,-12.101,-10.3563,2.3208,1,1,317664.0,610487.0,1640,0.38306594,-3.955265,351.16544,26.220108,17.1071,718.564,45.3025,22.3225,72.4172,100.391
1976-04-05 22:08:43,1,-20.1144,-14.5444,-10.6956,2.90136,1,1,221828.0,591727.0,1640,0.3830567,-3.9549341,351.15616,26.222565,15.8385,709.516,42.6623,23.4658,60.5155,98.8368
1976-04-05 22:10:04,1,-17.2792,-15.8656,-9.27708,3.01521,1,1,415127.0,717411.0,1640,0.38303828,-3.9542732,351.14737,26.227448,21.0224,708.223,50.8886,10.5317,82.7844,108.828
1976-04-05 22:11:25,1,-18.1,-15.3128,-6.67447,3.62768,1,1,408864.0,774774.0,1640,0.3830291,-3.9539423,351.13809,26.229889,20.1592,724.495,35.3965,21.375,82.1575,113.096
1976-04-05 22:12:46,1,-16.6717,-12.3261,-6.66957,3.66603,1,1,584872.0,758888.0,1640,0.38301986,-3.9536123,351.12881,26.23233,22.2247,717.731,39.8679,6.12007,98.2627,111.93
1976-04-05 22:14:07,1,-15.1989,-10.1862,-9.74681,3.32882,1,1,350606.0,578041.0,1640,0.38300145,-3.9529514,351.12003,26.237213,20.7201,712.443,30.3276,29.6801,76.0794,97.6871
1976-04-05 22:15:28,1,-12.7479,-14.1156,-12.7875,3.48723,1,1,279213.0,526595.0,1640,0.38299221,-3.9526205,351.11075,26.239655,19.5649,697.478,56.8851,25.1833,67.8931,93.2387
1976-04-05 22:16:49,1,-15.3365,-13.9187,-11.8625,2.98551,1,1,413160.0,592080.0,1640,0.38298297,-3.9522896,351.10147,26.242096,22.0914,696.009,37.4129,12.7788,82.5881,98.8663
1976-04-05 22:18:10,1,-14.6458,-10.9375,-13.2479,3.10809,1,1,497447.0,650851.0,1640,0.38296455,-3.9516296,351.09271,26.246994,23.6557,695.06,31.5965,18.3422,90.6215,103.657
1976-04-05 22:19:31,1,-10.5,-9.89149,-15.6766,3.44841,1,1,572349.0,802987.0,1640,0.38295531,-3.9512987,351.08344,26.249435,26.2096,693.463,17.4953,22.2742,97.2049,115.136
1976-04-05 22:20:52,1,-5.97396,-9.02708,-18.7333,3.31855,1,1,376584.0,620918.0,1640,0.38294613,-3.9509678,351.07416,26.251877,22.1224,688.22,29.6409,41.8055,78.8476,101.245
1976-04-05 22:22:13,1,-10.6638,-5.24468,-19.3617,4.59483,1,1,426073.0,744982.0,1640,0.38292772,-3.9503069,351.06537,26.25676,22.2527,680.782,3.49866,33.3216,83.8687,110.9
1976-04-05 22:23:34,1,-11.0479,-2.67396,-18.7104,3.42091,1,1,405128.0,613828.0,1640,0.38291848,-3.9499769,351.05609,26.259201,17.7745,666.526,10.3542,42.3662,81.7813,100.666
1976-04-05 22:24:55,1,0.434444,-10.9256,-18.3911,5.47183,1,1,386268.0,595721.0,1640,0.38290924,-3.949646,351.04681,26.261642,18.8462,654.907,42.3438,37.8976,79.855,99.1698
1976-04-05 22:26:16,1,-18.776,7.31979,-18.4646,2.47548,1,1,337331.0,638743.0,1640,0.38289082,-3.9489851,351.03802,26.266541,17.0144,702.069,-29.827,24.432,74.6253,102.688
1976-04-05 22:27:37,1,-15.0947,12.8489,-14.5638,3.79226,1,1,628302.0,710527.0,1640,0.38288158,-3.9486542,351.02875,26.268982,20.2884,681.957,-32.0278,22.8141,101.846,108.305
1976-04-05 22:28:58,1,-2.17283,4.21304,-13.4,6.21861,1,1,1012290.0,939335.0,1640,0.3828724,-3.9483242,351.01947,26.271423,28.0939,617.61,22.3905,-6.98235,129.274,124.528
1976-04-05 22:30:19,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38285398,-3.9476633,351.01068,26.276306,nan,666.77,-3.71436,21.8503,nan,nan
1976-04-05 22:31:40,1,-7.52187,-1.10521,-22.8521,9.10755,1,1,386658.0,597236.0,1640,0.38284475,-3.9473324,351.0014,26.278748,19.9506,669.628,31.0122,51.8809,79.8953,99.2958
1976-04-05 22:33:01,1,-2.22174,-14.8228,-21.0783,4.83706,1,1,542257.0,704449.0,1640,0.38282633,-3.9466715,350.99457,26.28363,22.6519,662.655,43.3212,35.9346,94.6151,107.841
1976-04-05 22:34:22,1,-1.66277,-9.7766,-13.8532,4.23687,1,1,626850.0,800583.0,1640,0.38281709,-3.9463415,350.98337,26.286087,23.5164,648.098,38.0609,30.4133,101.728,114.964
1976-04-05 22:35:43,1,5.93111,-8.74556,-16.2956,4.58599,1,1,642437.0,886409.0,1640,0.38280785,-3.9460106,350.97409,26.288528,24.4715,650.941,15.14,46.6206,102.985,120.969
1976-04-05 22:37:04,1,11.5611,-15.1633,-15.8911,6.53471,1,1,341248.0,658838.0,1640,0.38278943,-3.9453497,350.96725,26.293411,18.5173,601.976,37.2687,31.7697,75.0573,104.291
1976-04-05 22:38:25,1,17.6674,-19.6946,-2.23261,6.39386,1,1,258689.0,464343.0,1640,0.38278019,-3.9450197,350.95602,26.295853,16.2514,600.341,43.2159,-33.4118,65.3501,87.5542
1976-04-05 22:39:46,1,11.7181,-20.2011,-6.89362,5.83245,1,1,343619.0,607812.0,1640,0.38277102,-3.9446888,350.94675,26.298294,16.893,612.663,59.8979,11.203,75.3176,100.171
1976-04-05 22:41:07,1,11.4678,-19.5789,-8.66222,5.2642,1,1,321180.0,649279.0,1640,0.3827526,-3.9440279,350.93991,26.303177,17.6578,624.981,62.945,36.1375,72.8169,103.532
1976-04-05 22:42:28,1,6.04111,-9.26333,-18.4,6.16597,1,1,375325.0,615295.0,1640,0.38274336,-3.943697,350.92868,26.305618,16.6623,632.397,17.7624,67.2804,78.7158,100.786
1976-04-05 22:43:49,1,-0.733333,-1.38444,-18.8844,4.46728,1,1,626505.0,740936.0,1640,0.38273412,-3.943367,350.9194,26.308075,21.5668,623.232,-17.255,69.4041,101.7,110.598
1976-04-05 22:45:10,1,-0.254545,-3.47386,-18.6295,4.43812,1,1,586231.0,710968.0,1640,0.3827157,-3.9427061,350.91257,26.312958,20.6439,634.993,-1.60693,51.4994,98.3767,108.339
1976-04-05 22:46:31,1,-2.63333,6.82,-22.6533,2.82585,1,1,534092.0,733310.0,1640,0.38270646,-3.9423752,350.90134,26.315399,17.3858,644.114,-15.4585,49.2099,93.9001,110.028
1976-04-05 22:47:52,1,-3.74468,3.97766,-12.7383,3.84206,1,1,823488.0,844445.0,1640,0.38269728,-3.9420443,350.89206,26.317841,24.0044,646.188,-6.27763,22.5809,116.597,118.071
1976-04-05 22:49:13,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38267881,-3.9413843,350.88522,26.322723,nan,635.032,85.8716,-32.8422,nan,nan
1976-04-05 22:50:34,1,0.703191,4.21383,-19.4128,7.58975,1,1,482432.0,617692.0,1640,0.38266963,-3.9410534,350.87399,26.325165,17.3419,649.39,-30.2855,45.4482,89.2434,100.982
1976-04-05 22:51:55,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38266039,-3.9407225,350.86475,26.327621,nan,672.352,-9.16124,99.1377,nan,nan
1976-04-05 22:53:16,1,-7.91957,1.86304,-22.1826,3.74963,1,1,273205.0,599191.0,1640,0.38264197,-3.9400616,350.85791,26.332504,17.3544,691.565,-6.99056,62.7673,67.1587,99.4582
1976-04-05 22:54:37,1,-14.4844,0.477778,-19.7022,3.43132,1,1,226660.0,522678.0,1640,0.38263273,-3.9397316,350.84668,26.334946,15.7416,709.741,-29.469,40.9185,61.171,92.8913
1976-04-05 22:55:58,1,-16.1032,2.39787,-17.0191,3.4858,1,1,294638.0,590996.0,1640,0.38262355,-3.9394007,350.8374,26.337387,18.9418,700.265,-12.6213,48.1032,69.7433,98.7757
1976-04-05 22:57:19,1,-11.0989,0.645652,-18.8196,3.92188,1,1,281016.0,639801.0,1640,0.38260508,-3.9387398,350.83057,26.34227,20.1815,674.548,3.11176,57.8543,68.112,102.773
1976-04-05 22:58:40,1,-9.49787,-1.66489,-22.3574,3.62242,1,1,201087.0,438201.0,1640,0.3825959,-3.9384089,350.81934,26.344711,13.8773,684.744,-5.4797,84.1592,57.6169,85.054
1976-04-05 23:00:01,1,-6.53571,-0.493878,-22.7714,6.86879,1,1,351494.0,623966.0,1640,0.38257748,-3.9377489,350.8125,26.349609,19.1048,699.262,5.13702,56.5088,76.1757,101.494
1976-04-05 23:01:22,1,-1.7117,3.05106,-22.6043,4.45668,1,1,381464.0,688671.0,1640,0.38256824,-3.9374161,350.80322,26.352051,19.1927,662.266,-15.6598,65.7096,79.3569,106.626
1976-04-05 23:02:43,1,-0.745556,9.37222,-23.0511,4.83573,1,1,337121.0,702696.0,1640,0.38255906,-3.9370842,350.79202,26.354507,16.9655,663.963,-25.07,62.5373,74.6021,107.706
1976-04-05 23:04:04,1,1.67065,-1.74348,-24.4435,3.57823,1,1,464222.0,689276.0,1640,0.38254064,-3.9364195,350.78519,26.359406,19.8365,656.131,8.34242,61.2538,87.5429,106.673
1976-04-05 23:05:25,1,-0.992391,4.2913,-24.3587,3.95966,1,1,371091.0,705390.0,1640,0.3825314,-3.9360876,350.77594,26.361862,17.1202,658.346,-35.6254,60.6319,78.2705,107.913
1976-04-05 23:06:46,1,-4.31429,8.33571,-21.802,4.04122,1,1,304263.0,668141.0,1640,0.38252223,-3.9357557,350.76471,26.364319,16.6078,680.213,-62.3396,58.5254,70.8733,105.025
1976-04-05 23:08:07,1,19.2356,-18.6467,-11.2956,2.15667,1,1,156683.0,543101.0,1640,0.38250381,-3.935091,350.7579,26.369217,14.252,597.766,47.618,0.857672,50.8592,94.6887
1976-04-05 23:09:28,1,11.2076,-15.8065,-18.2565,2.16048,1,1,174507.0,465527.0,1640,0.38249457,-3.9347591,350.74863,26.371674,13.1209,626.15,42.1183,51.5764,53.674,87.6658
1976-04-05 23:10:49,1,8.90435,-13.8098,-18.0065,4.10447,1,1,180703.0,467379.0,1640,0.38248539,-3.9344263,350.73743,26.37413,12.0668,624.243,61.3277,27.4806,54.6186,87.84
1976-04-05 23:12:10,1,-1.41277,-3.05426,-18.0064,7.8844,1,1,451195.0,590152.0,1640,0.38246697,-3.9337626,350.73059,26.379028,14.951,692.248,13.6347,66.3405,86.3058,98.7051
1976-04-05 23:13:31,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38245773,-3.9334307,350.72134,26.381485,nan,733.54,0.0238333,-12.8359,nan,nan
1976-04-05 23:14:52,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38244855,-3.9330978,350.71011,26.383942,nan,681.646,-15.2147,-23.3983,nan,nan
